Date,High,Low,Open,Close,Volume,Adj Close
2010-03-10,115.27999877929688,114.41000366210938,114.51000213623047,114.97000122070312,186088800.0,96.47377014160156
2010-03-11,115.4800033569336,114.3499984741211,114.69999694824219,115.44999694824219,160791100.0,96.87657165527344
2010-03-12,115.97000122070312,115.13999938964844,115.94999694824219,115.45999908447266,162074800.0,96.88495635986328
2010-03-15,115.56999969482422,114.5999984741211,115.26000213623047,115.48999786376953,146816800.0,96.91011810302734
2010-03-16,116.5199966430664,115.48999786376953,115.80999755859375,116.41000366210938,168673000.0,97.68211364746094
2010-03-17,117.4800033569336,116.41999816894531,116.76000213623047,117.0999984741211,177468100.0,98.2611083984375
2010-03-18,117.2699966430664,116.56999969482422,117.11000061035156,117.04000091552734,196509100.0,98.21076202392578
2010-03-19,117.29000091552734,115.5199966430664,115.97000122070312,115.97000122070312,226641100.0,97.71361541748047
2010-03-22,116.80000305175781,115.23999786376953,115.30999755859375,116.58999633789062,184477800.0,98.23600769042969
2010-03-23,117.51000213623047,116.37999725341797,116.76000213623047,117.41000366210938,182941600.0,98.92694854736328
2010-03-24,117.43000030517578,115.58000183105469,116.97000122070312,116.83999633789062,196072600.0,98.44670104980469
2010-03-25,118.16999816894531,116.51000213623047,117.62999725341797,116.6500015258789,223396300.0,98.2865982055664
2010-03-26,117.41999816894531,116.12000274658203,116.87000274658203,116.58000183105469,205808500.0,98.22760009765625
2010-03-29,117.52999877929688,116.69000244140625,117.16999816894531,117.31999969482422,134513500.0,98.85110473632812
2010-03-30,117.83000183105469,116.91000366210938,117.45999908447266,117.4000015258789,145772500.0,98.91853332519531
2010-03-31,117.5199966430664,116.61000061035156,116.94999694824219,117.0,161078700.0,98.58148956298828
2010-04-01,118.25,117.0999984741211,117.80000305175781,117.80000305175781,161215200.0,99.25556182861328
2010-04-05,118.83999633789062,117.91999816894531,118.25,118.76000213623047,105847600.0,100.0644302368164
2010-04-06,119.25,118.29000091552734,118.41999816894531,119.04000091552734,110384200.0,100.30034637451172
2010-04-07,119.36000061035156,117.80999755859375,118.80000305175781,118.36000061035156,184576300.0,99.72738647460938
2010-04-08,118.97000122070312,117.5999984741211,117.94999694824219,118.7699966430664,158704000.0,100.0728530883789
2010-04-09,119.5999984741211,118.80000305175781,119.0199966430664,119.55000305175781,133006500.0,100.73005676269531
2010-04-12,120.05000305175781,119.55999755859375,119.69999694824219,119.73999786376953,110279000.0,100.89014434814453
2010-04-13,120.04000091552734,119.0,119.62000274658203,119.83000183105469,125043600.0,100.96598052978516
2010-04-14,121.19000244140625,120.08000183105469,120.2699966430664,121.19000244140625,161609000.0,102.11187744140625
2010-04-15,121.56999969482422,120.94999694824219,120.98999786376953,121.29000091552734,144615300.0,102.19612884521484
2010-04-16,121.29000091552734,118.75,120.86000061035156,119.36000061035156,366786700.0,100.56997680664062
2010-04-19,119.93000030517578,118.47000122070312,119.01000213623047,119.80999755859375,217947800.0,100.94911193847656
2010-04-20,120.9800033569336,119.87000274658203,120.55999755859375,120.87999725341797,157708000.0,101.85067749023438
2010-04-21,121.2300033569336,119.98999786376953,120.94999694824219,120.66000366210938,192910100.0,101.66532897949219
2010-04-22,121.16999816894531,119.12000274658203,119.80999755859375,121.0199966430664,115360300.0,101.9686279296875
2010-04-23,121.86000061035156,120.62999725341797,120.94000244140625,121.80999755859375,177335500.0,102.63426208496094
2010-04-26,122.12000274658203,121.2300033569336,121.8499984741211,121.3499984741211,143457300.0,102.2466812133789
2010-04-27,121.33999633789062,118.25,120.6500015258789,118.4800033569336,355853300.0,99.82849884033203
2010-04-28,119.68000030517578,118.2699966430664,119.05000305175781,119.37999725341797,300674100.0,100.58683013916016
2010-04-29,121.11000061035156,120.06999969482422,120.0999984741211,120.86000061035156,193775000.0,101.83385467529297
2010-04-30,121.01000213623047,118.77999877929688,120.87999725341797,118.80999755859375,270000900.0,100.1065444946289
2010-05-03,120.68000030517578,119.19999694824219,119.37999725341797,120.3499984741211,182747900.0,101.40412902832031
2010-05-04,119.02999877929688,116.91999816894531,119.01000213623047,117.5199966430664,360353400.0,99.01960754394531
2010-05-05,117.80000305175781,115.97000122070312,116.55999755859375,116.81999969482422,328973200.0,98.42981719970703
2010-05-06,117.0,105.0,116.26000213623047,112.94000244140625,647356600.0,95.16063690185547
2010-05-07,113.7699966430664,109.41000366210938,112.63999938964844,111.26000213623047,637558800.0,93.74508666992188
2010-05-10,116.6500015258789,114.91000366210938,115.80999755859375,116.16000366210938,396159600.0,97.87374877929688
2010-05-11,117.36000061035156,114.91000366210938,115.06999969482422,115.83000183105469,317849800.0,97.59566497802734
2010-05-12,117.62000274658203,116.08999633789062,116.29000091552734,117.44999694824219,235607100.0,98.96064758300781
2010-05-13,117.68000030517578,115.88999938964844,117.12999725341797,115.98999786376953,234452500.0,97.73047637939453
2010-05-14,115.33000183105469,112.87000274658203,115.12000274658203,113.88999938964844,345601400.0,95.96106719970703
2010-05-17,114.5199966430664,111.7699966430664,114.19999694824219,113.94999694824219,325739800.0,96.0115966796875
2010-05-18,115.22000122070312,112.02999877929688,114.87999725341797,112.4000015258789,360556800.0,94.70563507080078
2010-05-19,112.7699966430664,110.36000061035156,111.7699966430664,111.76000213623047,394742700.0,94.16639709472656
2010-05-20,109.88999938964844,107.47000122070312,109.37999725341797,107.54000091552734,530418300.0,90.61071014404297
2010-05-21,109.37999725341797,105.36000061035156,105.91000366210938,109.11000061035156,500909400.0,91.93355560302734
2010-05-24,109.38999938964844,107.61000061035156,108.5199966430664,107.70999908447266,269823000.0,90.75396728515625
2010-05-25,107.87000274658203,104.37999725341797,105.11000061035156,107.81999969482422,396505200.0,90.84662628173828
2010-05-26,109.47000122070312,106.8499984741211,108.4800033569336,107.16999816894531,349719300.0,90.2989501953125
2010-05-27,110.80000305175781,108.77999877929688,109.19000244140625,110.76000213623047,300870500.0,93.32379913330078
2010-05-28,110.72000122070312,108.8499984741211,110.63999938964844,109.37000274658203,297933500.0,92.15261840820312
2010-06-01,109.94999694824219,107.37000274658203,108.3499984741211,107.52999877929688,277909400.0,90.60226440429688
2010-06-02,110.33999633789062,107.51000213623047,108.08000183105469,110.33000183105469,240243700.0,92.96150970458984
2010-06-03,111.05999755859375,109.58000183105469,110.6500015258789,110.70999908447266,226618300.0,93.28167724609375
2010-06-04,109.33000183105469,106.45999908447266,108.61000061035156,106.81999969482422,398475600.0,90.00403594970703
2010-06-07,107.61000061035156,105.41000366210938,107.19999694824219,105.48999786376953,264609100.0,88.88343048095703
2010-06-08,106.83000183105469,104.6500015258789,105.56999969482422,106.62000274658203,357774300.0,89.8355484008789
2010-06-09,108.27999877929688,105.5999984741211,107.23999786376953,106.05000305175781,268023300.0,89.35527038574219
2010-06-10,109.27999877929688,106.04000091552734,107.86000061035156,109.1500015258789,317890600.0,91.96727752685547
2010-06-11,109.75,108.12000274658203,108.19000244140625,109.68000030517578,214128200.0,92.413818359375
2010-06-14,111.12000274658203,109.4000015258789,110.5199966430664,109.51000213623047,207196100.0,92.27056121826172
2010-06-15,112.0999984741211,110.08999633789062,110.27999877929688,112.0,238268700.0,94.36860656738281
2010-06-16,112.41999816894531,111.19999694824219,111.41999816894531,111.95999908447266,216374000.0,94.33487701416016
2010-06-17,112.33000183105469,111.05000305175781,112.27999877929688,112.13999938964844,263185800.0,94.486572265625
2010-06-18,112.12999725341797,111.37000274658203,111.83000183105469,111.7300033569336,174006600.0,94.58899688720703
2010-06-21,113.19999694824219,110.79000091552734,113.12000274658203,111.41000366210938,213140700.0,94.31807708740234
2010-06-22,111.9000015258789,109.41000366210938,111.41000366210938,109.56999969482422,239355400.0,92.7603759765625
2010-06-23,110.02999877929688,108.4800033569336,109.63999938964844,109.2300033569336,254639900.0,92.47252655029297
2010-06-24,108.83000183105469,107.13999938964844,108.69000244140625,107.41999816894531,268523600.0,90.9402084350586
2010-06-25,108.41999816894531,106.7699966430664,107.73999786376953,107.87000274658203,238726500.0,91.3211898803711
2010-06-28,108.31999969482422,107.13999938964844,108.02999877929688,107.52999877929688,169218600.0,91.0333251953125
2010-06-29,107.51000213623047,103.55000305175781,106.0199966430664,104.20999908447266,373649500.0,88.2226791381836
2010-06-30,104.87999725341797,102.87999725341797,103.91999816894531,103.22000122070312,284101700.0,87.38455963134766
2010-07-01,103.48999786376953,101.12999725341797,103.1500015258789,102.76000213623047,382924800.0,86.99515533447266
2010-07-02,103.41999816894531,101.62000274658203,103.11000061035156,102.19999694824219,233385200.0,86.52103424072266
2010-07-06,104.37000274658203,101.87999725341797,103.63999938964844,102.87000274658203,256935300.0,87.0882568359375
2010-07-07,106.23999786376953,103.0199966430664,103.12999725341797,106.11000061035156,253769400.0,89.83118438720703
2010-07-08,107.27999877929688,105.91000366210938,107.0,107.16000366210938,210842100.0,90.72013092041016
2010-07-09,107.97000122070312,106.93000030517578,107.12999725341797,107.95999908447266,144999900.0,91.39736938476562
2010-07-12,108.23999786376953,107.1500015258789,107.5999984741211,108.02999877929688,131283600.0,91.45661926269531
2010-07-13,110.08999633789062,108.93000030517578,109.1500015258789,109.66000366210938,213025900.0,92.83657836914062
2010-07-14,110.08000183105469,108.86000061035156,109.30999755859375,109.6500015258789,184426800.0,92.828125
2010-07-15,110.05999755859375,108.16999816894531,109.61000061035156,109.68000030517578,232337900.0,92.85348510742188
2010-07-16,109.20999908447266,106.44999694824219,109.08999633789062,106.66000366210938,282693400.0,90.29683685302734
2010-07-19,107.62999725341797,106.22000122070312,107.05000305175781,107.29000091552734,186709000.0,90.83016204833984
2010-07-20,108.55999755859375,105.81999969482422,105.87000274658203,108.4800033569336,258162400.0,91.8376235961914
2010-07-21,109.06999969482422,106.62999725341797,109.04000091552734,107.06999969482422,264527000.0,90.64391326904297
2010-07-22,109.94000244140625,108.33000183105469,108.33999633789062,109.45999908447266,274781300.0,92.66724395751953
2010-07-23,110.56999969482422,108.93000030517578,109.23999786376953,110.41000366210938,222020800.0,93.47150421142578
2010-07-26,111.66999816894531,110.29000091552734,110.5999984741211,111.55999755859375,184445700.0,94.44508361816406
2010-07-27,112.29000091552734,111.11000061035156,112.16999816894531,111.55000305175781,204855600.0,94.43660736083984
2010-07-28,111.66000366210938,110.45999908447266,111.31999969482422,110.83000183105469,163056200.0,93.82707214355469
2010-07-29,111.81999969482422,109.41000366210938,111.5199966430664,110.29000091552734,220149100.0,93.36991882324219
2010-07-30,110.86000061035156,108.9800033569336,109.16999816894531,110.2699966430664,220070600.0,93.35298919677734
2010-08-02,112.94000244140625,111.54000091552734,111.98999786376953,112.76000213623047,188263200.0,95.46100616455078
2010-08-03,112.7699966430664,111.8499984741211,112.4800033569336,112.22000122070312,146657300.0,95.00382995605469
2010-08-04,113.11000061035156,112.16000366210938,112.52999877929688,112.97000122070312,158171700.0,95.63876342773438
2010-08-05,112.91000366210938,112.08000183105469,112.25,112.8499984741211,140473800.0,95.53718566894531
2010-08-06,112.56999969482422,110.91999816894531,111.73999786376953,112.38999938964844,239728300.0,95.14774322509766
2010-08-09,113.18000030517578,112.31999969482422,112.91999816894531,112.98999786376953,120800400.0,95.65570068359375
2010-08-10,112.9800033569336,111.37000274658203,112.02999877929688,112.37999725341797,242916300.0,95.13929748535156
2010-08-11,110.69000244140625,109.12000274658203,110.6500015258789,109.30000305175781,273406900.0,92.53179931640625
2010-08-12,109.0199966430664,107.5999984741211,107.6500015258789,108.62999725341797,239542600.0,91.96456909179688
2010-08-13,108.95999908447266,108.18000030517578,108.29000091552734,108.30999755859375,158698500.0,91.69369506835938
2010-08-16,108.61000061035156,107.18000030517578,107.56999969482422,108.26000213623047,147895300.0,91.65132904052734
2010-08-17,110.38999938964844,108.87999725341797,109.19000244140625,109.58999633789062,172270300.0,92.77732849121094
2010-08-18,110.37999725341797,108.91000366210938,109.54000091552734,109.79000091552734,182922100.0,92.9466323852539
2010-08-19,109.48999786376953,107.43000030517578,109.22000122070312,107.87999725341797,265847600.0,91.32965087890625
2010-08-20,107.94000244140625,106.75,107.55999755859375,107.52999877929688,209714200.0,91.0333251953125
2010-08-23,108.56999969482422,107.06999969482422,108.04000091552734,107.12000274658203,163490300.0,90.68624114990234
2010-08-24,106.38999938964844,104.97000122070312,105.94999694824219,105.52999877929688,280677800.0,89.34016418457031
2010-08-25,106.33999633789062,104.29000091552734,104.94999694824219,105.94000244140625,272234800.0,89.687255859375
2010-08-26,106.58000183105469,104.87999725341797,106.44000244140625,105.2300033569336,224439500.0,89.08619689941406
2010-08-27,106.97000122070312,104.30999755859375,105.88999938964844,106.86000061035156,272649000.0,90.46615600585938
2010-08-30,106.91000366210938,105.30000305175781,106.58000183105469,105.30999755859375,167238600.0,89.15393829345703
2010-08-31,105.9800033569336,104.48999786376953,104.91999816894531,105.30999755859375,273933100.0,89.15393829345703
2010-09-01,108.61000061035156,106.66000366210938,106.7300033569336,108.45999908447266,256828100.0,91.82067108154297
2010-09-02,109.48999786376953,108.48999786376953,108.72000122070312,109.47000122070312,156112200.0,92.67572021484375
2010-09-03,110.98999786376953,109.94999694824219,110.54000091552734,110.88999938964844,212197300.0,93.87786102294922
2010-09-07,110.51000213623047,109.55000305175781,110.37000274658203,109.63999938964844,141973700.0,92.81962585449219
2010-09-08,110.8499984741211,109.80999755859375,109.86000061035156,110.41000366210938,149924400.0,93.47150421142578
2010-09-09,111.68000030517578,110.62000274658203,111.6500015258789,110.91999816894531,147017900.0,93.90325927734375
2010-09-10,111.61000061035156,110.87000274658203,111.12000274658203,111.4800033569336,127819000.0,94.37738037109375
2010-09-13,112.94999694824219,112.12999725341797,112.58000183105469,112.72000122070312,178503500.0,95.4271240234375
2010-09-14,113.29000091552734,112.08000183105469,112.5,112.6500015258789,209823600.0,95.36785888671875
2010-09-15,113.20999908447266,111.9800033569336,112.31999969482422,113.08000183105469,168608400.0,95.73187255859375
2010-09-16,113.12000274658203,112.3499984741211,112.7300033569336,113.05000305175781,199962900.0,95.70648956298828
2010-09-17,113.1500015258789,112.18000030517578,113.04000091552734,112.48999786376953,195836900.0,95.74221801757812
2010-09-20,114.45999908447266,112.5199966430664,112.87999725341797,114.20999908447266,214555200.0,97.20614624023438
2010-09-21,114.83999633789062,113.51000213623047,114.30000305175781,113.9800033569336,268389100.0,97.0103988647461
2010-09-22,114.44000244140625,113.0999984741211,113.80000305175781,113.41999816894531,191322400.0,96.53377532958984
2010-09-23,113.66999816894531,112.18000030517578,112.48999786376953,112.5,202354300.0,95.7507553100586
2010-09-24,114.9000015258789,113.6500015258789,113.75,114.81999969482422,209671800.0,97.72535705566406
2010-09-27,114.98999786376953,114.16000366210938,114.86000061035156,114.2699966430664,128761800.0,97.25723266601562
2010-09-28,115.04000091552734,113.18000030517578,114.41999816894531,114.66999816894531,209207500.0,97.5976791381836
2010-09-29,114.91000366210938,114.0199966430664,114.37999725341797,114.47000122070312,179665800.0,97.42747497558594
2010-09-30,115.79000091552734,113.58999633789062,115.05000305175781,114.12999725341797,287106700.0,97.13807678222656
2010-10-01,115.12000274658203,113.93000030517578,114.98999786376953,114.61000061035156,174638700.0,97.54661560058594
2010-10-04,114.8499984741211,113.18000030517578,114.37000274658203,113.75,166153200.0,96.81463623046875
2010-10-05,116.31999969482422,114.66999816894531,114.80000305175781,116.04000091552734,229634100.0,98.76368713378906
2010-10-06,116.33000183105469,115.55999755859375,116.0199966430664,116.02999877929688,148626600.0,98.75519561767578
2010-10-07,116.52999877929688,115.19000244140625,116.5,115.88999938964844,164860000.0,98.63603973388672
2010-10-08,116.86000061035156,115.61000061035156,116.05000305175781,116.54000091552734,177760100.0,99.18927001953125
2010-10-11,116.97000122070312,116.25,116.72000122070312,116.6500015258789,103098300.0,99.28292083740234
2010-10-12,117.3499984741211,115.6500015258789,116.2699966430664,117.01000213623047,182210000.0,99.58929443359375
2010-10-13,118.55000305175781,117.37999725341797,117.66000366210938,117.91999816894531,194347200.0,100.36381530761719
2010-10-14,118.01000213623047,116.72000122070312,117.80999755859375,117.45999908447266,217764300.0,99.97228240966797
2010-10-15,118.3499984741211,116.76000213623047,118.27999877929688,117.69999694824219,243705000.0,100.17658233642578
2010-10-18,118.66999816894531,117.30999755859375,117.73999786376953,118.27999877929688,141204800.0,100.67021179199219
2010-10-19,117.8499984741211,116.0199966430664,117.19000244140625,116.7300033569336,280604700.0,99.35099029541016
2010-10-20,118.44000244140625,116.87000274658203,116.94000244140625,117.87000274658203,200051800.0,100.32125854492188
2010-10-21,119.08999633789062,117.20999908447266,118.4000015258789,118.12999725341797,221585500.0,100.54256439208984
2010-10-22,118.52999877929688,118.0,118.30999755859375,118.3499984741211,108212400.0,100.72978973388672
2010-10-25,119.76000213623047,118.61000061035156,119.13999938964844,118.69999694824219,151145700.0,101.02765655517578
2010-10-26,118.83999633789062,117.87000274658203,118.0999984741211,118.72000122070312,158982900.0,101.04470825195312
2010-10-27,118.51000213623047,117.26000213623047,117.88999938964844,118.37999725341797,190024000.0,100.75534057617188
2010-10-28,119.11000061035156,117.83000183105469,119.05999755859375,118.4000015258789,168576000.0,100.7723617553711
2010-10-29,118.72000122070312,118.06999969482422,118.27999877929688,118.48999786376953,144305500.0,100.84893798828125
2010-11-01,119.75,117.8499984741211,119.06999969482422,118.52999877929688,174074800.0,100.88300323486328
2010-11-02,119.75,119.0999984741211,119.41999816894531,119.47000122070312,158345900.0,101.68303680419922
2010-11-03,120.0199966430664,118.44999694824219,119.68000030517578,119.94999694824219,226702800.0,102.09159088134766
2010-11-04,122.31999969482422,119.97000122070312,121.27999877929688,122.26000213623047,215039400.0,104.05765533447266
2010-11-05,122.91999816894531,122.18000030517578,122.33999633789062,122.72000122070312,180654100.0,104.4491958618164
2010-11-08,122.69000244140625,121.94000244140625,122.33999633789062,122.48999786376953,156107100.0,104.25341033935547
2010-11-09,122.94999694824219,121.12000274658203,122.81999969482422,121.61000061035156,186621600.0,103.50444030761719
2010-11-10,122.16000366210938,120.66000366210938,121.58000183105469,122.0999984741211,221387400.0,103.92149353027344
2010-11-11,121.81999969482422,120.68000030517578,121.05000305175781,121.63999938964844,158017600.0,103.52997589111328
2010-11-12,121.3499984741211,119.6500015258789,120.81999969482422,120.19999694824219,239068800.0,102.30435180664062
2010-11-15,121.05000305175781,119.9800033569336,120.58000183105469,120.02999877929688,163940800.0,102.15967559814453
2010-11-16,119.48999786376953,117.58999633789062,119.29000091552734,118.16000366210938,299566200.0,100.56806945800781
2010-11-17,118.70999908447266,117.86000061035156,118.20999908447266,118.22000122070312,172308900.0,100.61915588378906
2010-11-18,120.38999938964844,119.3499984741211,119.36000061035156,119.95999908447266,197723700.0,102.10009002685547
2010-11-19,120.33999633789062,119.25,119.9000015258789,120.29000091552734,156852900.0,102.38095092773438
2010-11-22,120.23999786376953,118.7699966430664,119.69000244140625,120.19000244140625,181361000.0,102.29585266113281
2010-11-23,119.0199966430664,117.98999786376953,118.7699966430664,118.44999694824219,222309000.0,100.81490325927734
2010-11-24,120.2300033569336,119.18000030517578,119.19999694824219,120.19999694824219,140046100.0,102.30435180664062
2010-11-26,119.80999755859375,118.80000305175781,119.16000366210938,118.80000305175781,76007800.0,101.11278533935547
2010-11-29,119.4800033569336,117.73999786376953,118.5,119.16000366210938,223642300.0,101.41919708251953
2010-11-30,119.16999816894531,117.80999755859375,117.9800033569336,118.48999786376953,233930700.0,100.84893798828125
2010-12-01,121.23999786376953,120.19000244140625,120.19999694824219,121.01000213623047,221037200.0,102.99378204345703
2010-12-02,122.6500015258789,121.12999725341797,121.19999694824219,122.55999755859375,191213600.0,104.31298828125
2010-12-03,123.02999877929688,122.11000061035156,122.13999938964844,122.88999938964844,151288900.0,104.59385681152344
2010-12-06,123.04000091552734,122.5,122.62999725341797,122.76000213623047,103050500.0,104.48323059082031
2010-12-07,124.01000213623047,122.76000213623047,123.94000244140625,122.83000183105469,206581000.0,104.5428237915039
2010-12-08,123.37999725341797,122.41000366210938,122.9800033569336,123.27999877929688,138019200.0,104.92581939697266
2010-12-09,124.0199966430664,123.1500015258789,123.97000122070312,123.76000213623047,123705100.0,105.33434295654297
2010-12-10,124.5999984741211,123.7300033569336,124.13999938964844,124.4800033569336,117571700.0,105.94713592529297
2010-12-13,125.19999694824219,124.5199966430664,125.05000305175781,124.55999755859375,133812700.0,106.01525115966797
2010-12-14,125.2300033569336,124.29000091552734,124.75,124.66999816894531,147249600.0,106.10885620117188
2010-12-15,124.93000030517578,123.88999938964844,124.44000244140625,124.0999984741211,160823100.0,105.62371063232422
2010-12-16,124.91000366210938,123.75,124.18000030517578,124.81999969482422,185035200.0,106.23653411865234
2010-12-17,124.45999908447266,123.81999969482422,124.08000183105469,124.30000305175781,141075300.0,106.3503189086914
2010-12-20,124.9000015258789,123.9800033569336,124.63999938964844,124.5999984741211,119085500.0,106.60700225830078
2010-12-21,125.47000122070312,124.87000274658203,124.98999786376953,125.38999938964844,94965500.0,107.28292846679688
2010-12-22,125.81999969482422,125.41000366210938,125.4800033569336,125.77999877929688,78878100.0,107.61659240722656
2010-12-23,125.77999877929688,125.29000091552734,125.63999938964844,125.5999984741211,70053700.0,107.46258544921875
2010-12-27,125.7699966430664,125.04000091552734,125.12999725341797,125.6500015258789,58126000.0,107.50535583496094
2010-12-28,125.94999694824219,125.5,125.9000015258789,125.83000183105469,55309100.0,107.6594009399414
2010-12-29,126.19999694824219,125.9000015258789,125.9800033569336,125.91999816894531,58033100.0,107.73638153076172
2010-12-30,126.12999725341797,125.52999877929688,125.80000305175781,125.72000122070312,76616900.0,107.56526947021484
2010-12-31,125.87000274658203,125.33000183105469,125.52999877929688,125.75,91218900.0,107.5909194946289
2011-01-03,127.5999984741211,125.69999694824219,126.70999908447266,127.05000305175781,138725200.0,108.70320892333984
2011-01-04,127.37000274658203,126.19000244140625,127.33000183105469,126.9800033569336,137409700.0,108.64332580566406
2011-01-05,127.72000122070312,126.45999908447266,126.58000183105469,127.63999938964844,133975300.0,109.2080078125
2011-01-06,127.83000183105469,127.01000213623047,127.69000244140625,127.38999938964844,122519000.0,108.99410247802734
2011-01-07,127.7699966430664,126.1500015258789,127.55999755859375,127.13999938964844,156034600.0,108.78021240234375
2011-01-10,127.16000366210938,126.19999694824219,126.58000183105469,126.9800033569336,122401700.0,108.64332580566406
2011-01-11,127.73999786376953,126.94999694824219,127.44000244140625,127.43000030517578,110287000.0,109.02833557128906
2011-01-12,128.72000122070312,127.45999908447266,128.2100067138672,128.5800018310547,107929200.0,110.01228332519531
2011-01-13,128.69000244140625,128.0500030517578,128.6300048828125,128.3699951171875,129048400.0,109.83257293701172
2011-01-14,129.3300018310547,128.10000610351562,128.19000244140625,129.3000030517578,117677900.0,110.62828826904297
2011-01-18,129.63999938964844,129.02999877929688,129.17999267578125,129.52000427246094,114401300.0,110.8165283203125
2011-01-19,129.5399932861328,127.91000366210938,129.41000366210938,128.25,151958400.0,109.72991943359375
2011-01-20,128.39999389648438,127.12999725341797,127.95999908447266,128.0800018310547,175745700.0,109.58448791503906
2011-01-21,129.1699981689453,128.22999572753906,128.8800048828125,128.3699951171875,151462900.0,109.83257293701172
